timestamp_ms,mPWM,sPWM,mESC,sESC,mRPM,sRPM,mHz,sHz
8628,0,0,1500,1500,0,0,0.0,0.0
8643,0,0,1500,1500,0,0,0.0,0.0
8658,0,0,1500,1500,0,0,0.0,0.0
8673,0,0,1500,1500,0,0,0.0,0.0
8688,0,0,1500,1500,0,0,0.0,0.0
8704,0,0,1500,1500,0,0,0.0,0.0
8719,0,0,1500,1500,0,0,0.0,0.0
8734,0,0,1500,1500,0,0,0.0,0.0
8749,0,0,1500,1500,0,0,0.0,0.0
8764,0,0,1500,1500,0,0,0.0,0.0
8779,0,0,1500,1500,0,0,0.0,0.0
8794,0,0,1500,1500,0,0,0.0,0.0
8809,0,0,1500,1500,0,0,0.0,0.0
8824,0,0,1500,1500,0,0,0.0,0.0
8839,0,0,1500,1500,0,0,0.0,0.0
8854,0,0,1500,1500,0,0,0.0,0.0
8869,0,0,1500,1500,0,0,0.0,0.0
8884,0,0,1500,1500,0,0,0.0,0.0
8899,0,0,1500,1500,0,0,0.0,0.0
8914,0,0,1500,1500,0,0,0.0,0.0
8929,0,0,1500,1500,0,0,0.0,0.0
8944,0,0,1500,1500,0,0,0.0,0.0
8960,0,0,1500,1500,0,0,0.0,0.0
8975,0,0,1500,1500,0,0,0.0,0.0
8990,0,0,1500,1500,0,0,0.0,0.0
9005,0,0,1500,1500,0,0,0.0,0.0
9020,0,0,1500,1500,0,0,0.0,0.0
9035,0,0,1500,1500,0,0,0.0,0.0
9050,0,0,1500,1500,0,0,0.0,0.0
9065,0,0,1500,1500,0,0,0.0,0.0
9080,0,0,1500,1500,0,0,0.0,0.0
9095,0,0,1500,1500,0,0,0.0,0.0
9110,0,0,1500,1500,0,0,0.0,0.0
9125,0,0,1500,1500,0,0,0.0,0.0
9140,0,0,1500,1500,0,0,0.0,0.0
9155,0,0,1500,1500,0,0,0.0,0.0
9170,0,0,1500,1500,0,0,0.0,0.0
9185,0,0,1500,1500,0,0,0.0,0.0
9200,0,0,1500,1500,0,0,0.0,0.0
9216,0,0,1500,1500,0,0,0.0,0.0
9231,0,0,1500,1500,0,0,0.0,0.0
9246,0,0,1500,1500,0,0,0.0,0.0
9261,0,0,1500,1500,0,0,0.0,0.0
9276,0,0,1500,1500,0,0,0.0,0.0
9291,0,0,1500,1500,0,0,0.0,0.0
9306,0,0,1500,1500,0,0,0.0,0.0
9321,0,0,1500,1500,0,0,0.0,0.0
9336,0,0,1500,1500,0,0,0.0,0.0
9351,0,0,1500,1500,0,0,0.0,0.0
9366,0,0,1500,1500,0,0,0.0,0.0
9381,0,0,1500,1500,0,0,0.0,0.0
9396,0,0,1500,1500,0,0,0.0,0.0
9411,0,0,1500,1500,0,0,0.0,0.0
9426,0,0,1500,1500,0,0,0.0,0.0
9441,0,0,1500,1500,0,0,0.0,0.0
9456,0,0,1500,1500,0,0,0.0,0.0
9472,0,0,1500,1500,0,0,0.0,0.0
9487,0,0,1500,1500,0,0,0.0,0.0
9502,0,0,1500,1500,0,0,0.0,0.0
9517,0,0,1500,1500,0,0,0.0,0.0
9532,0,0,1500,1500,0,0,0.0,0.0
9547,0,0,1500,1500,0,0,0.0,0.0
9562,0,0,1500,1500,0,0,0.0,0.0
9577,0,0,1500,1500,0,0,0.0,0.0
9592,0,0,1500,1500,0,0,0.0,0.0
9607,0,0,1500,1500,0,0,0.0,0.0
9622,0,0,1500,1500,0,0,0.0,0.0
9637,0,0,1500,1500,0,0,0.0,0.0
