timestamp_ms,mPWM,sPWM,mESC,sESC,mRPM,sRPM,mHz,sHz
125199,0,0,1500,1500,0,0,0.0,0.0
125214,0,0,1500,1500,0,0,0.0,0.0
125229,0,0,1500,1500,0,0,0.0,0.0
125244,0,0,1500,1500,0,0,0.0,0.0
125259,0,0,1500,1500,0,0,0.0,0.0
125274,0,0,1500,1500,0,0,0.0,0.0
125289,0,0,1500,1500,0,0,0.0,0.0
125304,0,0,1500,1500,0,0,0.0,0.0
125319,0,0,1500,1500,0,0,0.0,0.0
125334,0,0,1500,1500,0,0,0.0,0.0
125349,0,0,1500,1500,0,0,0.0,0.0
125364,0,0,1500,1500,0,0,0.0,0.0
125379,0,0,1500,1500,0,0,0.0,0.0
125394,0,0,1500,1500,0,0,0.0,0.0
125409,0,0,1500,1500,0,0,0.0,0.0
125424,0,0,1500,1500,0,0,0.0,0.0
125440,0,0,1500,1500,0,0,0.0,0.0
125455,0,0,1500,1500,0,0,0.0,0.0
125470,0,0,1500,1500,0,0,0.0,0.0
125485,0,0,1500,1500,0,0,0.0,0.0
125500,0,0,1500,1500,0,0,0.0,0.0
125515,0,0,1500,1500,0,0,0.0,0.0
125530,0,0,1500,1500,0,0,0.0,0.0
125545,0,0,1500,1500,0,0,0.0,0.0
125560,0,0,1500,1500,0,0,0.0,0.0
125575,0,0,1500,1500,0,0,0.0,0.0
125590,0,0,1500,1500,0,0,0.0,0.0
125605,0,0,1500,1500,0,0,0.0,0.0
125620,0,0,1500,1500,0,0,0.0,0.0
125635,0,0,1500,1500,0,0,0.0,0.0
125650,0,0,1500,1500,0,0,0.0,0.0
125665,0,0,1500,1500,0,0,0.0,0.0
125680,0,0,1500,1500,0,0,0.0,0.0
125696,0,0,1500,1500,0,0,0.0,0.0
125711,0,0,1500,1500,0,0,0.0,0.0
125726,0,0,1500,1500,0,0,0.0,0.0
125741,0,0,1500,1500,0,0,0.0,0.0
125756,0,0,1500,1500,0,0,0.0,0.0
125771,0,0,1500,1500,0,0,0.0,0.0
125786,0,0,1500,1500,0,0,0.0,0.0
125801,0,0,1500,1500,0,0,0.0,0.0
125816,0,0,1500,1500,0,0,0.0,0.0
125831,0,0,1500,1500,0,0,0.0,0.0
125846,0,0,1500,1500,0,0,0.0,0.0
125861,0,0,1500,1500,0,0,0.0,0.0
125876,0,0,1500,1500,0,0,0.0,0.0
125891,0,0,1500,1500,0,0,0.0,0.0
125906,0,0,1500,1500,0,0,0.0,0.0
125921,0,0,1500,1500,0,0,0.0,0.0
125936,0,0,1500,1500,0,0,0.0,0.0
125952,0,0,1500,1500,0,0,0.0,0.0
125967,0,0,1500,1500,0,0,0.0,0.0
125982,0,0,1500,1500,0,0,0.0,0.0
125997,0,0,1500,1500,0,0,0.0,0.0
126012,0,0,1500,1500,0,0,0.0,0.0
126027,0,0,1500,1500,0,0,0.0,0.0
126042,0,0,1500,1500,0,0,0.0,0.0
126057,0,0,1500,1500,0,0,0.0,0.0
126072,0,0,1500,1500,0,0,0.0,0.0
126087,0,0,1500,1500,0,0,0.0,0.0
126102,0,0,1500,1500,0,0,0.0,0.0
126117,0,0,1500,1500,0,0,0.0,0.0
126132,0,0,1500,1500,0,0,0.0,0.0
126147,0,0,1500,1500,0,0,0.0,0.0
126162,0,0,1500,1500,0,0,0.0,0.0
126177,0,0,1500,1500,0,0,0.0,0.0
126192,0,0,1500,1500,0,0,0.0,0.0
126208,0,0,1500,1500,0,0,0.0,0.0
126223,0,0,1500,1500,0,0,0.0,0.0
126238,0,0,1500,1500,0,0,0.0,0.0
126253,0,0,1500,1500,0,0,0.0,0.0
126268,0,0,1500,1500,0,0,0.0,0.0
126283,0,0,1500,1500,0,0,0.0,0.0
126298,0,0,1500,1500,0,0,0.0,0.0
126313,0,0,1500,1500,0,0,0.0,0.0
126328,0,0,1500,1500,0,0,0.0,0.0
126343,0,0,1500,1500,0,0,0.0,0.0
126358,0,0,1500,1500,0,0,0.0,0.0
126373,0,0,1500,1500,0,0,0.0,0.0
126388,0,0,1500,1500,0,0,0.0,0.0
126403,0,0,1500,1500,0,0,0.0,0.0
126418,0,0,1500,1500,0,0,0.0,0.0
126433,0,0,1500,1500,0,0,0.0,0.0
126448,0,0,1500,1500,0,0,0.0,0.0
126464,0,0,1500,1500,0,0,0.0,0.0
126479,0,0,1500,1500,0,0,0.0,0.0
126494,0,0,1500,1500,0,0,0.0,0.0
126509,0,0,1500,1500,0,0,0.0,0.0
126524,0,0,1500,1500,0,0,0.0,0.0
126539,0,0,1500,1500,0,0,0.0,0.0
126554,0,0,1500,1500,0,0,0.0,0.0
126569,0,0,1500,1500,0,0,0.0,0.0
126584,0,0,1500,1500,0,0,0.0,0.0
126599,0,0,1500,1500,0,0,0.0,0.0
126614,0,0,1500,1500,0,0,0.0,0.0
126629,0,0,1500,1500,0,0,0.0,0.0
126644,0,0,1500,1500,0,0,0.0,0.0
126659,0,0,1500,1500,0,0,0.0,0.0
126674,0,0,1500,1500,0,0,0.0,0.0
126689,0,0,1500,1500,0,0,0.0,0.0
126704,0,0,1500,1500,0,0,0.0,0.0
126720,0,0,1500,1500,0,0,0.0,0.0
126735,0,0,1500,1500,0,0,0.0,0.0
126750,0,0,1500,1500,0,0,0.0,0.0
126765,0,0,1500,1500,0,0,0.0,0.0
126780,0,0,1500,1500,0,0,0.0,0.0
126795,0,0,1500,1500,0,0,0.0,0.0
126810,190,0,1500,1500,-4,0,0.0,0.0
126825,190,190,1500,1500,-10,-2,0.0,0.0
126840,190,190,1500,1500,-20,-16,0.0,0.0
126855,190,190,1500,1500,-23,-19,0.0,0.0
126870,190,190,1500,1500,-28,-23,0.0,0.0
126885,190,190,1500,1500,-29,-26,0.0,0.0
126900,190,190,1500,1500,-25,-28,0.0,0.0
126915,190,190,1500,1500,-29,-25,0.0,0.0
126930,190,190,1500,1500,-28,-28,0.0,0.0
126945,190,190,1500,1500,-26,-28,0.0,0.0
126960,190,190,1500,1500,-29,-30,0.0,0.0
126976,190,190,1500,1500,-29,-30,0.0,0.0
126991,190,190,1500,1500,-33,-29,0.0,0.0
127006,190,190,1500,1500,-38,-35,0.0,0.0
127021,190,190,1500,1500,-36,-35,0.0,0.0
127036,190,190,1500,1500,-32,-38,0.0,0.0
127051,190,190,1500,1500,-33,-36,0.0,0.0
127066,190,190,1500,1500,-33,-36,0.0,0.0
127081,190,190,1500,1500,-30,-32,0.0,0.0
127096,190,190,1500,1500,-33,-36,0.0,0.0
127111,190,190,1500,1500,-29,-38,0.0,0.0
127126,190,190,1500,1500,-32,-32,0.0,0.0
127141,190,190,1500,1500,-32,-36,0.0,0.0
127156,190,190,1500,1500,-30,-38,0.0,0.0
127171,190,190,1500,1500,-33,-38,0.0,0.0
127186,190,190,1500,1500,-35,-39,0.0,0.0
127201,190,190,1500,1500,-32,-38,0.0,0.0
127216,190,190,1500,1500,-35,-35,0.0,0.0
127232,190,190,1500,1500,-36,-38,0.0,0.0
127247,190,190,1500,1500,-36,-38,0.0,0.0
127262,190,190,1500,1500,-38,-39,0.0,0.0
127277,190,190,1500,1500,-38,-38,0.0,0.0
127292,190,190,1500,1500,-36,-35,0.0,0.0
127307,190,190,1500,1500,-39,-41,0.0,0.0
127322,190,190,1500,1500,-33,-39,0.0,0.0
127337,190,190,1500,1500,-38,-37,0.0,0.0
127352,190,190,1500,1500,-36,-38,0.0,0.0
127367,190,190,1500,1500,-38,-41,0.0,0.0
127382,190,190,1500,1500,-35,-36,0.0,0.0
127397,190,190,1500,1500,-36,-39,0.0,0.0
127412,190,190,1500,1500,-32,-41,0.0,0.0
127427,190,190,1500,1500,-36,-33,0.0,0.0
127442,190,190,1500,1500,-35,-38,0.0,0.0
127457,190,190,1500,1500,-30,-38,0.0,0.0
127472,190,190,1500,1500,-35,-38,0.0,0.0
127488,190,190,1500,1500,-29,-36,0.0,0.0
127503,190,190,1500,1500,-33,-32,0.0,0.0
127518,190,190,1500,1500,-33,-36,0.0,0.0
127533,190,190,1500,1500,-33,-35,0.0,0.0
127548,190,190,1500,1500,-29,-38,0.0,0.0
127563,190,190,1500,1500,-32,-38,0.0,0.0
127578,190,190,1500,1500,-33,-36,0.0,0.0
127593,190,190,1500,1500,-33,-35,0.0,0.0
127608,190,190,1500,1500,-35,-36,0.0,0.0
127623,190,190,1500,1500,-32,-36,0.0,0.0
127638,190,190,1500,1500,-35,-35,0.0,0.0
127653,190,190,1500,1500,-36,-38,0.0,0.0
