timestamp_ms,mPWM,sPWM,mESC,sESC,mRPM,sRPM,mHz,sHz
557583,0,0,1500,1500,0,0,0.0,0.0
557598,0,0,1500,1500,0,0,0.0,0.0
557613,0,0,1500,1500,0,0,0.0,0.0
557628,0,0,1500,1500,0,0,0.0,0.0
557643,0,0,1500,1500,0,0,0.0,0.0
557658,0,0,1500,1500,0,0,0.0,0.0
557673,0,0,1500,1500,0,0,0.0,0.0
557688,0,0,1500,1500,0,0,0.0,0.0
557703,0,0,1500,1500,0,0,0.0,0.0
557718,0,0,1500,1500,0,0,0.0,0.0
557733,0,0,1500,1500,0,0,0.0,0.0
557748,0,0,1500,1500,0,0,0.0,0.0
557763,0,0,1500,1500,0,0,0.0,0.0
557778,0,0,1500,1500,0,0,0.0,0.0
557793,0,0,1500,1500,0,0,0.0,0.0
557808,0,0,1500,1500,0,0,0.0,0.0
557824,0,0,1500,1500,0,0,0.0,0.0
557839,0,0,1500,1500,0,0,0.0,0.0
557854,0,0,1500,1500,0,0,0.0,0.0
557869,0,0,1500,1500,0,0,0.0,0.0
557884,0,0,1500,1500,0,0,0.0,0.0
557899,0,0,1500,1500,0,0,0.0,0.0
557914,0,0,1500,1500,0,0,0.0,0.0
557929,0,0,1500,1500,0,0,0.0,0.0
557944,0,0,1500,1500,0,0,0.0,0.0
557959,0,0,1500,1500,0,0,0.0,0.0
557974,0,0,1500,1500,0,0,0.0,0.0
557989,0,0,1500,1500,0,0,0.0,0.0
558004,0,0,1500,1500,0,0,0.0,0.0
558019,0,0,1500,1500,0,0,0.0,0.0
558034,0,0,1500,1500,0,0,0.0,0.0
558049,0,0,1500,1500,0,0,0.0,0.0
558064,0,0,1500,1500,0,0,0.0,0.0
558080,0,0,1500,1500,0,0,0.0,0.0
558095,0,0,1500,1500,0,0,0.0,0.0
558110,0,0,1500,1500,0,0,0.0,0.0
558125,0,0,1500,1500,0,0,0.0,0.0
558140,0,0,1500,1500,0,0,0.0,0.0
558155,0,0,1500,1500,0,0,0.0,0.0
558170,0,0,1500,1500,0,0,0.0,0.0
558185,0,0,1500,1500,0,0,0.0,0.0
558200,0,0,1500,1500,0,0,0.0,0.0
558215,0,0,1500,1500,0,0,0.0,0.0
558230,0,0,1500,1500,0,0,0.0,0.0
558245,0,0,1500,1500,0,0,0.0,0.0
558260,0,0,1500,1500,0,0,0.0,0.0
558275,0,0,1500,1500,0,0,0.0,0.0
558290,0,0,1500,1500,0,0,0.0,0.0
558305,0,0,1500,1500,0,0,0.0,0.0
558320,0,0,1500,1500,0,0,0.0,0.0
558336,0,0,1500,1500,0,0,0.0,0.0
558351,0,0,1500,1500,0,0,0.0,0.0
558366,0,0,1500,1500,0,0,0.0,0.0
558381,0,0,1500,1500,0,0,0.0,0.0
558396,0,0,1500,1500,0,0,0.0,0.0
558411,0,0,1500,1500,0,0,0.0,0.0
558426,0,0,1500,1500,0,0,0.0,0.0
558441,0,0,1500,1500,0,0,0.0,0.0
558456,0,0,1500,1500,0,0,0.0,0.0
558471,0,0,1500,1500,0,0,0.0,0.0
558486,0,0,1500,1500,0,0,0.0,0.0
558501,0,0,1500,1500,0,0,0.0,0.0
558516,0,0,1500,1500,0,0,0.0,0.0
558531,0,0,1500,1500,0,0,0.0,0.0
558546,0,0,1500,1500,0,0,0.0,0.0
558561,0,0,1500,1500,0,0,0.0,0.0
558576,0,0,1500,1500,0,0,0.0,0.0
558592,0,0,1500,1500,0,0,0.0,0.0
558607,0,0,1500,1500,0,0,0.0,0.0
558622,0,0,1500,1500,0,0,0.0,0.0
558637,0,0,1500,1500,0,0,0.0,0.0
558652,0,0,1500,1500,0,0,0.0,0.0
558667,0,0,1500,1500,0,0,0.0,0.0
558682,0,0,1500,1500,0,0,0.0,0.0
558697,0,0,1500,1500,0,0,0.0,0.0
558712,0,0,1500,1500,0,0,0.0,0.0
558727,0,0,1500,1500,0,0,0.0,0.0
558742,0,0,1500,1500,0,0,0.0,0.0
558757,0,0,1500,1500,0,0,0.0,0.0
558772,0,0,1500,1500,0,0,0.0,0.0
558787,0,0,1500,1500,0,0,0.0,0.0
558802,0,0,1500,1500,0,0,0.0,0.0
558817,0,0,1500,1500,0,0,0.0,0.0
558832,0,0,1500,1500,0,0,0.0,0.0
558848,0,0,1500,1500,0,0,0.0,0.0
558863,0,0,1500,1500,0,0,0.0,0.0
558878,0,0,1500,1500,0,0,0.0,0.0
558893,0,0,1500,1500,0,0,0.0,0.0
558908,0,0,1500,1500,0,0,0.0,0.0
558923,0,0,1500,1500,0,0,0.0,0.0
558938,0,0,1500,1500,0,0,0.0,0.0
558953,0,0,1500,1500,0,0,0.0,0.0
558968,0,0,1500,1500,0,0,0.0,0.0
558983,0,0,1500,1500,0,0,0.0,0.0
558998,0,0,1500,1500,0,0,0.0,0.0
559013,230,0,1500,1500,-1,0,0.0,0.0
559028,230,230,1500,1500,-20,-4,0.0,0.0
559043,230,230,1500,1500,-29,-16,0.0,0.0
559058,230,230,1500,1500,-35,-29,0.0,0.0
559073,230,230,1500,1500,-30,-30,0.0,0.0
559088,230,230,1500,1500,-28,-36,0.0,0.0
559104,230,230,1500,1500,-28,-36,0.0,0.0
559119,230,230,1500,1500,-33,-33,0.0,0.0
559134,230,230,1500,1500,-35,-38,0.0,0.0
559149,230,230,1500,1500,-35,-38,0.0,0.0
559164,230,230,1500,1500,-35,-35,0.0,0.0
559179,230,230,1500,1500,-33,-38,0.0,0.0
559194,230,230,1500,1500,-33,-39,0.0,0.0
559209,230,230,1500,1500,-33,-36,0.0,0.0
559224,230,230,1500,1500,-35,-41,0.0,0.0
559239,230,230,1500,1500,-32,-38,0.0,0.0
559254,230,230,1500,1500,-35,-38,0.0,0.0
559269,230,230,1500,1500,-35,-41,0.0,0.0
559284,230,230,1500,1500,-33,-34,0.0,0.0
559299,230,230,1500,1500,-39,-44,0.0,0.0
559314,230,230,1500,1500,-39,-41,0.0,0.0
559329,230,230,1500,1500,-38,-44,0.0,0.0
559344,230,230,1500,1500,-44,-39,0.0,0.0
559360,230,230,1500,1500,-44,-45,0.0,0.0
559375,230,230,1500,1500,-42,-41,0.0,0.0
559390,230,230,1500,1500,-47,-47,0.0,0.0
559405,230,230,1500,1500,-44,-48,0.0,0.0
559420,230,230,1500,1500,-50,-42,0.0,0.0
559435,230,230,1500,1500,-50,-47,0.0,0.0
559450,230,230,1500,1500,-42,-50,0.0,0.0
559465,230,230,1500,1500,-48,-42,0.0,0.0
559480,230,230,1500,1500,-45,-47,0.0,0.0
559495,230,230,1500,1500,-45,-47,0.0,0.0
559510,230,230,1500,1500,-44,-44,0.0,0.0
559525,230,230,1500,1500,-44,-47,0.0,0.0
559540,230,230,1500,1500,-38,-48,0.0,0.0
559555,230,230,1500,1500,-42,-41,0.0,0.0
