timestamp_ms,mPWM,sPWM,mESC,sESC,mRPM,sRPM,mHz,sHz
674740,0,0,1500,1500,0,0,0.0,0.0
674755,0,0,1500,1500,0,0,0.0,0.0
674770,0,0,1500,1500,0,0,0.0,0.0
674785,0,0,1500,1500,0,0,0.0,0.0
674800,0,0,1500,1500,0,0,0.0,0.0
674816,0,0,1500,1500,0,0,0.0,0.0
674831,0,0,1500,1500,0,0,0.0,0.0
674846,0,0,1500,1500,0,0,0.0,0.0
674861,0,0,1500,1500,0,0,0.0,0.0
674876,0,0,1500,1500,0,0,0.0,0.0
674891,0,0,1500,1500,0,0,0.0,0.0
674906,0,0,1500,1500,0,0,0.0,0.0
674921,0,0,1500,1500,0,0,0.0,0.0
674936,0,0,1500,1500,0,0,0.0,0.0
674951,0,0,1500,1500,0,0,0.0,0.0
674966,0,0,1500,1500,0,0,0.0,0.0
674981,0,0,1500,1500,0,0,0.0,0.0
674996,0,0,1500,1500,0,0,0.0,0.0
675011,0,0,1500,1500,0,0,0.0,0.0
675026,0,0,1500,1500,0,0,0.0,0.0
675041,0,0,1500,1500,0,0,0.0,0.0
675056,0,0,1500,1500,0,0,0.0,0.0
675072,0,0,1500,1500,0,0,0.0,0.0
675087,0,0,1500,1500,0,0,0.0,0.0
675102,0,0,1500,1500,0,0,0.0,0.0
675117,0,0,1500,1500,0,0,0.0,0.0
675132,0,0,1500,1500,0,0,0.0,0.0
675147,0,0,1500,1500,0,0,0.0,0.0
675162,0,0,1500,1500,0,0,0.0,0.0
675177,0,0,1500,1500,0,0,0.0,0.0
675192,0,0,1500,1500,0,0,0.0,0.0
675207,0,0,1500,1500,0,0,0.0,0.0
675222,0,0,1500,1500,0,0,0.0,0.0
675237,0,0,1500,1500,0,0,0.0,0.0
675252,0,0,1500,1500,0,0,0.0,0.0
675267,0,0,1500,1500,0,0,0.0,0.0
675282,0,0,1500,1500,0,0,0.0,0.0
675297,0,0,1500,1500,0,0,0.0,0.0
675312,0,0,1500,1500,0,0,0.0,0.0
675328,0,0,1500,1500,0,0,0.0,0.0
675343,0,0,1500,1500,0,0,0.0,0.0
675358,0,0,1500,1500,0,0,0.0,0.0
675373,0,0,1500,1500,0,0,0.0,0.0
675388,0,0,1500,1500,0,0,0.0,0.0
675403,0,0,1500,1500,0,0,0.0,0.0
675418,0,0,1500,1500,0,0,0.0,0.0
675433,0,0,1500,1500,0,0,0.0,0.0
675448,0,0,1500,1500,0,0,0.0,0.0
675463,0,0,1500,1500,0,0,0.0,0.0
675478,0,0,1500,1500,0,0,0.0,0.0
675493,0,0,1500,1500,0,0,0.0,0.0
675508,0,0,1500,1500,0,0,0.0,0.0
675523,0,0,1500,1500,0,0,0.0,0.0
675538,0,0,1500,1500,0,0,0.0,0.0
675553,0,0,1500,1500,0,0,0.0,0.0
675568,0,0,1500,1500,0,0,0.0,0.0
675584,0,0,1500,1500,0,0,0.0,0.0
675599,0,0,1500,1500,0,0,0.0,0.0
675614,0,0,1500,1500,0,0,0.0,0.0
675629,0,0,1500,1500,0,0,0.0,0.0
675644,0,0,1500,1500,0,0,0.0,0.0
675659,0,0,1500,1500,0,0,0.0,0.0
675674,0,0,1500,1500,0,0,0.0,0.0
675689,0,0,1500,1500,0,0,0.0,0.0
675704,0,0,1500,1500,0,0,0.0,0.0
675719,0,0,1500,1500,0,0,0.0,0.0
675734,0,0,1500,1500,0,0,0.0,0.0
675749,0,0,1500,1500,0,0,0.0,0.0
675764,0,0,1500,1500,0,0,0.0,0.0
675779,0,0,1500,1500,0,0,0.0,0.0
675794,0,0,1500,1500,0,0,0.0,0.0
675809,0,0,1500,1500,0,0,0.0,0.0
675824,0,0,1500,1500,0,0,0.0,0.0
675840,0,0,1500,1500,0,0,0.0,0.0
675855,0,0,1500,1500,0,0,0.0,0.0
675870,0,0,1500,1500,0,0,0.0,0.0
675885,0,0,1500,1500,0,0,0.0,0.0
675900,0,0,1500,1500,0,0,0.0,0.0
675915,0,0,1500,1500,0,0,0.0,0.0
675930,0,0,1500,1500,0,0,0.0,0.0
675945,0,0,1500,1500,0,0,0.0,0.0
675960,0,0,1500,1500,0,0,0.0,0.0
675975,0,0,1500,1500,0,0,0.0,0.0
675990,0,0,1500,1500,0,0,0.0,0.0
676005,0,0,1500,1500,0,0,0.0,0.0
676020,0,0,1500,1500,0,0,0.0,0.0
676035,0,0,1500,1500,0,0,0.0,0.0
676050,0,0,1500,1500,0,0,0.0,0.0
676065,0,0,1500,1500,0,0,0.0,0.0
676080,0,0,1500,1500,0,0,0.0,0.0
676096,0,0,1500,1500,0,0,0.0,0.0
676111,0,0,1500,1500,0,0,0.0,0.0
676126,0,0,1500,1500,0,0,0.0,0.0
676141,250,0,1500,1500,-10,0,0.0,0.0
676156,250,250,1500,1500,-23,-1,0.0,0.0
676171,250,250,1500,1500,-38,-26,0.0,0.0
676186,250,250,1500,1500,-38,-32,0.0,0.0
676201,250,250,1500,1500,-42,-41,0.0,0.0
676216,250,250,1500,1500,-39,-42,0.0,0.0
676231,250,250,1500,1500,-42,-44,0.0,0.0
676246,250,250,1500,1500,-45,-39,0.0,0.0
676261,250,250,1500,1500,-48,-47,0.0,0.0
676276,250,250,1500,1500,-41,-47,0.0,0.0
676291,250,250,1500,1500,-47,-50,0.0,0.0
676306,250,250,1500,1500,-47,-50,0.0,0.0
676321,250,250,1500,1500,-41,-45,0.0,0.0
676336,250,250,1500,1500,-47,-50,0.0,0.0
676352,250,250,1500,1500,-45,-50,0.0,0.0
676367,250,250,1500,1500,-45,-44,0.0,0.0
676382,250,250,1500,1500,-45,-50,0.0,0.0
676397,250,250,1500,1500,-45,-51,0.0,0.0
676412,250,250,1500,1500,-47,-44,0.0,0.0
676427,250,250,1500,1500,-47,-51,0.0,0.0
676442,250,250,1500,1500,-47,-50,0.0,0.0
676457,250,250,1500,1500,-47,-45,0.0,0.0
676472,250,250,1500,1500,-48,-51,0.0,0.0
676487,250,250,1500,1500,-42,-51,0.0,0.0
676502,250,250,1500,1500,-47,-51,0.0,0.0
676517,250,250,1500,1500,-45,-51,0.0,0.0
676532,250,250,1500,1500,-42,-46,0.0,0.0
676547,250,250,1500,1500,-50,-51,0.0,0.0
676562,250,250,1500,1500,-48,-51,0.0,0.0
676577,250,250,1500,1500,-45,-51,0.0,0.0
676592,250,250,1500,1500,-48,-53,0.0,0.0
676608,250,250,1500,1500,-51,-53,0.0,0.0
676623,250,250,1500,1500,-50,-45,0.0,0.0
676638,250,250,1500,1500,-50,-51,0.0,0.0
676653,250,250,1500,1500,-50,-51,0.0,0.0
676668,250,250,1500,1500,-48,-47,0.0,0.0
676683,250,250,1500,1500,-47,-53,0.0,0.0
676698,250,250,1500,1500,-44,-50,0.0,0.0
676713,250,250,1500,1500,-48,-53,0.0,0.0
676728,250,250,1500,1500,-48,-50,0.0,0.0
676743,250,250,1500,1500,-48,-51,0.0,0.0
676758,250,250,1500,1500,-48,-47,0.0,0.0
