timestamp_ms,mPWM,sPWM,mESC,sESC,mRPM,sRPM,mHz,sHz
627350,0,0,1500,1500,0,0,0.0,0.0
627365,0,0,1500,1500,0,0,0.0,0.0
627380,0,0,1500,1500,0,0,0.0,0.0
627395,0,0,1500,1500,0,0,0.0,0.0
627410,0,0,1500,1500,0,0,0.0,0.0
627425,0,0,1500,1500,0,0,0.0,0.0
627440,0,0,1500,1500,0,0,0.0,0.0
627456,0,0,1500,1500,0,0,0.0,0.0
627471,0,0,1500,1500,0,0,0.0,0.0
627486,0,0,1500,1500,0,0,0.0,0.0
627501,0,0,1500,1500,0,0,0.0,0.0
627516,0,0,1500,1500,0,0,0.0,0.0
627531,0,0,1500,1500,0,0,0.0,0.0
627546,0,0,1500,1500,0,0,0.0,0.0
627561,0,0,1500,1500,0,0,0.0,0.0
627576,0,0,1500,1500,0,0,0.0,0.0
627591,0,0,1500,1500,0,0,0.0,0.0
627606,0,0,1500,1500,0,0,0.0,0.0
627621,0,0,1500,1500,0,0,0.0,0.0
627636,0,0,1500,1500,0,0,0.0,0.0
627651,0,0,1500,1500,0,0,0.0,0.0
627666,0,0,1500,1500,0,0,0.0,0.0
627681,0,0,1500,1500,0,0,0.0,0.0
627696,0,0,1500,1500,0,0,0.0,0.0
627712,0,0,1500,1500,0,0,0.0,0.0
627727,0,0,1500,1500,0,0,0.0,0.0
627742,0,0,1500,1500,0,0,0.0,0.0
627757,0,0,1500,1500,0,0,0.0,0.0
627772,0,0,1500,1500,0,0,0.0,0.0
627787,0,0,1500,1500,0,0,0.0,0.0
627802,0,0,1500,1500,0,0,0.0,0.0
627817,0,0,1500,1500,0,0,0.0,0.0
627832,0,0,1500,1500,0,0,0.0,0.0
627847,0,0,1500,1500,0,0,0.0,0.0
627862,0,0,1500,1500,0,0,0.0,0.0
627877,0,0,1500,1500,0,0,0.0,0.0
627892,0,0,1500,1500,0,0,0.0,0.0
627907,0,0,1500,1500,0,0,0.0,0.0
627922,0,0,1500,1500,0,0,0.0,0.0
627937,0,0,1500,1500,0,0,0.0,0.0
627952,0,0,1500,1500,0,0,0.0,0.0
627968,0,0,1500,1500,0,0,0.0,0.0
627983,0,0,1500,1500,0,0,0.0,0.0
627998,0,0,1500,1500,0,0,0.0,0.0
628013,0,0,1500,1500,0,0,0.0,0.0
628028,0,0,1500,1500,0,0,0.0,0.0
628043,0,0,1500,1500,0,0,0.0,0.0
628058,0,0,1500,1500,0,0,0.0,0.0
628073,0,0,1500,1500,0,0,0.0,0.0
628088,0,0,1500,1500,0,0,0.0,0.0
628103,0,0,1500,1500,0,0,0.0,0.0
628118,0,0,1500,1500,0,0,0.0,0.0
628133,0,0,1500,1500,0,0,0.0,0.0
628148,0,0,1500,1500,0,0,0.0,0.0
628163,0,0,1500,1500,0,0,0.0,0.0
628178,0,0,1500,1500,0,0,0.0,0.0
628193,0,0,1500,1500,0,0,0.0,0.0
628208,0,0,1500,1500,0,0,0.0,0.0
628224,0,0,1500,1500,0,0,0.0,0.0
628239,0,0,1500,1500,0,0,0.0,0.0
628254,0,0,1500,1500,0,0,0.0,0.0
628269,0,0,1500,1500,0,0,0.0,0.0
628284,0,0,1500,1500,0,0,0.0,0.0
