timestamp_ms,mPWM,sPWM,mESC,sESC,mRPM,sRPM,mHz,sHz
96427,0,0,1500,1500,0,0,0.0,0.0
96437,0,0,1500,1500,0,0,0.0,0.0
96447,0,0,1500,1500,0,0,0.0,0.0
96457,0,0,1500,1500,0,0,0.0,0.0
96467,0,0,1500,1500,0,0,0.0,0.0
96477,0,0,1500,1500,0,0,0.0,0.0
96487,0,0,1500,1500,0,0,0.0,0.0
96497,0,0,1500,1500,0,0,0.0,0.0
96507,0,0,1500,1500,0,0,0.0,0.0
96517,0,0,1500,1500,0,0,0.0,0.0
96527,0,0,1500,1500,0,0,0.0,0.0
96537,0,0,1500,1500,0,0,0.0,0.0
96547,0,0,1500,1500,0,0,0.0,0.0
96557,0,0,1500,1500,0,0,0.0,0.0
96567,0,0,1500,1500,0,0,0.0,0.0
96577,0,0,1500,1500,0,0,0.0,0.0
96587,0,0,1500,1500,0,0,0.0,0.0
96598,0,0,1500,1500,0,0,0.0,0.0
96608,0,0,1500,1500,0,0,0.0,0.0
96618,0,0,1500,1500,0,0,0.0,0.0
96628,0,0,1500,1500,0,0,0.0,0.0
96638,0,0,1500,1500,0,0,0.0,0.0
96648,0,0,1500,1500,0,0,0.0,0.0
96658,0,0,1500,1500,0,0,0.0,0.0
96668,0,0,1500,1500,0,0,0.0,0.0
96678,0,0,1500,1500,0,0,0.0,0.0
96688,0,0,1500,1500,0,0,0.0,0.0
96698,0,0,1500,1500,0,0,0.0,0.0
96708,0,0,1500,1500,0,0,0.0,0.0
96718,0,0,1500,1500,0,0,0.0,0.0
96728,0,0,1500,1500,0,0,0.0,0.0
96738,0,0,1500,1500,0,0,0.0,0.0
96748,0,0,1500,1500,0,0,0.0,0.0
96758,0,0,1500,1500,0,0,0.0,0.0
96768,0,0,1500,1500,0,0,0.0,0.0
96778,0,0,1500,1500,0,0,0.0,0.0
96788,0,0,1500,1500,0,0,0.0,0.0
96798,0,0,1500,1500,0,0,0.0,0.0
96808,0,0,1500,1500,0,0,0.0,0.0
96818,0,0,1500,1500,0,0,0.0,0.0
96828,0,0,1500,1500,0,0,0.0,0.0
96838,0,0,1500,1500,0,0,0.0,0.0
96848,0,0,1500,1500,0,0,0.0,0.0
96858,0,0,1500,1500,0,0,0.0,0.0
96868,0,0,1500,1500,0,0,0.0,0.0
96878,0,0,1500,1500,0,0,0.0,0.0
96888,0,0,1500,1500,0,0,0.0,0.0
96898,0,0,1500,1500,0,0,0.0,0.0
96908,0,0,1500,1500,0,0,0.0,0.0
96918,0,0,1500,1500,0,0,0.0,0.0
96928,0,0,1500,1500,0,0,0.0,0.0
96939,0,0,1500,1500,0,0,0.0,0.0
96949,0,0,1500,1500,0,0,0.0,0.0
96959,0,0,1500,1500,0,0,0.0,0.0
96969,0,0,1500,1500,0,0,0.0,0.0
96979,0,0,1500,1500,0,0,0.0,0.0
96989,0,0,1500,1500,0,0,0.0,0.0
96999,0,0,1500,1500,0,0,0.0,0.0
97009,0,0,1500,1500,0,0,0.0,0.0
97019,0,0,1500,1500,0,0,0.0,0.0
97029,0,0,1500,1500,0,0,0.0,0.0
97039,0,0,1500,1500,0,0,0.0,0.0
97049,0,0,1500,1500,0,0,0.0,0.0
97059,0,0,1500,1500,0,0,0.0,0.0
97069,0,0,1500,1500,0,0,0.0,0.0
97079,0,0,1500,1500,0,0,0.0,0.0
97089,0,0,1500,1500,0,0,0.0,0.0
97099,0,0,1500,1500,0,0,0.0,0.0
97110,0,0,1500,1500,0,0,0.0,0.0
97120,0,0,1500,1500,0,0,0.0,0.0
97130,0,0,1500,1500,0,0,0.0,0.0
97140,0,0,1500,1500,0,0,0.0,0.0
97150,0,0,1500,1500,0,0,0.0,0.0
97160,0,0,1500,1500,0,0,0.0,0.0
97170,0,0,1500,1500,0,0,0.0,0.0
97180,0,0,1500,1500,0,0,0.0,0.0
97190,0,0,1500,1500,0,0,0.0,0.0
97200,0,0,1500,1500,0,0,0.0,0.0
97210,0,0,1500,1500,0,0,0.0,0.0
97220,0,0,1500,1500,0,0,0.0,0.0
97230,0,0,1500,1500,0,0,0.0,0.0
97240,0,0,1500,1500,0,0,0.0,0.0
97250,0,0,1500,1500,0,0,0.0,0.0
97260,0,0,1500,1500,0,0,0.0,0.0
97270,0,0,1500,1500,0,0,0.0,0.0
97280,0,0,1500,1500,0,0,0.0,0.0
97290,0,0,1500,1500,0,0,0.0,0.0
97300,0,0,1500,1500,0,0,0.0,0.0
97310,0,0,1500,1500,0,0,0.0,0.0
97320,0,0,1500,1500,0,0,0.0,0.0
97330,0,0,1500,1500,0,0,0.0,0.0
97340,0,0,1500,1500,0,0,0.0,0.0
97350,0,0,1500,1500,0,0,0.0,0.0
97360,0,0,1500,1500,0,0,0.0,0.0
97370,0,0,1500,1500,0,0,0.0,0.0
97380,0,0,1500,1500,0,0,0.0,0.0
97390,0,0,1500,1500,0,0,0.0,0.0
97400,0,0,1500,1500,0,0,0.0,0.0
